Gene,Num_Protected_Comorbidities,Protected_Comorbidities,Median_RR,Max_CI_Upper
ENSG00000145819.15,2,"Hidradenitis Suppurativa, Ventricular Septal Defect",0.49021291208791207,0.9775043768743654
ENSG00000156136.9,2,"Psoriasis, Scoliosis",0.1162040708432461,0.936844066335651
ENSG00000156471.12,2,"Otitis Media, Susceptibility To, Ventricular Septal Defect",0.38387978142076506,0.9793605805729299
ENSG00000111667.13,2,"Hashimoto Thyroiditis, Celiac Disease",0.2813172043010753,0.9822683953342618
ENSG00000150867.13,2,"Celiac Disease, Sleep Apnea Syndrome",0.5505502747547106,0.9739387389717338
ENSG00000108932.11,2,"Atrial Septal Defect, Atrioventricular Septal Defect",0.43185456518789855,0.8885442052396787
ENSG00000143889.15,2,"Atrioventricular Septal Defect, Obstructive Sleep Apnea Syndrome",0.5771163430142636,0.9813979773032891
ENSG00000122203.14,2,"Obstructive Sleep Apnea Syndrome, Otitis Media, Susceptibility To",0.5605865291653238,0.9659868726808992
ENSG00000229677.1,2,"Celiac Disease, Psoriasis",0.3558394160583941,0.9618427188053772
ENSG00000122122.9,2,"Celiac Disease, Conductive Hearing Loss Disorder",0.46741935483870967,0.9653650736582701
ENSG00000108604.15,2,"Celiac Disease, Conductive Hearing Loss Disorder",0.47804047285113205,0.986656244838146
ENSG00000108582.11,2,"Hearing Loss Disorder, Sleep Apnea Syndrome",0.5305679650053515,0.9673342218943992
ENSG00000184009.9,2,"Celiac Disease, Conductive Hearing Loss Disorder",0.39163885799035963,0.851491709589118
ENSG00000183878.15,2,"Hashimoto Thyroiditis, Patent Foramen Ovale",0.41122303622303624,0.9885878072534261
ENSG00000156509.13,2,"Conductive Hearing Loss Disorder, Scoliosis",0.29284010696475465,0.92172354263205
ENSG00000147439.12,2,"Atrioventricular Septal Defect, Hidradenitis Suppurativa",0.40143564356435646,0.9765385501367881
ENSG00000143878.9,2,"Atrioventricular Septal Defect, Ventricular Septal Defect",0.5408993498238349,0.9719103650811046
ENSG00000143845.14,2,"Hidradenitis Suppurativa, Psoriasis",0.16863143631436314,0.687508407816693
ENSG00000258378.1,2,"Atrioventricular Septal Defect, Ventricular Septal Defect",0.31083571269465204,0.9858480545039631
ENSG00000108187.15,2,"Celiac Disease, Sleep Apnea Syndrome",0.5327706057596822,0.9686697845294046
ENSG00000107937.18,2,"Atrioventricular Septal Defect, Ventricular Septal Defect",0.4139727011494253,0.9742464141163868
ENSG00000146021.14,2,"Hidradenitis Suppurativa, Seborrheic Dermatitis",0.26515151515151514,0.8403697741815063
ENSG00000159210.9,2,"Atrioventricular Septal Defect, Ventricular Septal Defect",0.4466929748838739,0.922029298767429
ENSG00000188827.10,2,"Hearing Loss Disorder, Patent Ductus Arteriosus",0.5243848257006152,0.9674601834748301
ENSG00000197629.5,2,"Celiac Disease, Hearing Loss Disorder",0.42938256493948046,0.9228334470284459
ENSG00000144120.12,2,"Atrioventricular Septal Defect, Celiac Disease",0.39103835978835977,0.8599529210926242
ENSG00000109667.11,2,"Patent Ductus Arteriosus, Patent Foramen Ovale",0.4382198509485095,0.8895917347610401
ENSG00000254934.5,2,"Atrioventricular Septal Defect, Ventricular Septal Defect",0.42304344255563764,0.9720622548182503
ENSG00000144567.10,2,"Atrioventricular Septal Defect, Ventricular Septal Defect",0.5333526122999807,0.9925255400121246
ENSG00000255031.5,2,"Atrioventricular Septal Defect, Ventricular Septal Defect",0.5653248993674526,0.9821527247439796
ENSG00000125447.16,2,"Atrioventricular Septal Defect, Celiac Disease",0.39949702508740725,0.8887625855032049
ENSG00000184481.16,2,"Atrioventricular Septal Defect, Ventricular Septal Defect",0.4544642514855281,0.8691025186738509
ENSG00000162892.15,2,"Folliculitis, Ventricular Septal Defect",0.37674790962462196,0.9492025225587147
ENSG00000184465.15,2,"Atrioventricular Septal Defect, Ventricular Septal Defect",0.5585472559994853,0.9559237879965375
ENSG00000157191.19,2,"Obstructive Sleep Apnea Syndrome, Patent Ductus Arteriosus",0.611921810326596,0.9985435120153491
ENSG00000157514.16,2,"Celiac Disease, Scoliosis",0.3698630136986301,0.9760689196210812
ENSG00000151503.12,2,"Atrioventricular Septal Defect, Scoliosis",0.394593626924454,0.9636307071748105
ENSG00000184428.12,2,"Conductive Hearing Loss Disorder, Patent Foramen Ovale",0.46322789360172534,0.9595444392356319
ENSG00000256294.7,2,"Scoliosis, Strabismus",0.25456385719543617,0.9710477239071635
ENSG00000144218.18,2,"Celiac Disease, Hidradenitis Suppurativa",0.18994290733421168,0.8059351432994425
ENSG00000234444.9,2,"Folliculitis, Psoriasis",0.3937302014225091,0.999125975552303
ENSG00000242220.6,2,"Hearing Loss Disorder, Patent Foramen Ovale",0.3954105144361892,0.999139551225269
ENSG00000157851.16,2,"Alopecia Areata, Patent Ductus Arteriosus",0.3607800650054171,0.8294974879876313
ENSG00000242193.10,2,"Hashimoto Thyroiditis, Celiac Disease",0.3223188405797101,0.981411293010114
ENSG00000159176.13,2,"Hashimoto Thyroiditis, Celiac Disease",0.22689075630252103,0.7645867223202472
ENSG00000170881.4,2,"Hashimoto Thyroiditis, Conductive Hearing Loss Disorder",0.40824324324324324,0.9238687105699758
ENSG00000141994.15,2,"Alopecia Areata, Strabismus",0.18639705882352942,0.9213632735974981
ENSG00000057608.16,2,"Hidradenitis Suppurativa, Patent Ductus Arteriosus",0.34612119718502693,0.9158872200601191
ENSG00000274134.1,2,"Psoriasis, Scoliosis",0.24403958614484927,0.9703686524473611
ENSG00000166881.9,2,"Atrioventricular Septal Defect, Ventricular Septal Defect",0.5615773115773115,0.9695944433934394
ENSG00000134107.4,2,"Atrioventricular Septal Defect, Hidradenitis Suppurativa",0.3092635212888377,0.9797931422404433
ENSG00000134193.14,2,"Hidradenitis Suppurativa, Psoriasis",0.3081325301204819,0.8462919302231845
ENSG00000166971.16,2,"Otitis Media, Susceptibility To, Patent Ductus Arteriosus",0.40935550935550935,0.9669878298902989
ENSG00000173905.8,2,"Hearing Loss Disorder, Patent Foramen Ovale",0.563768382917319,0.9907311229827062
ENSG00000138796.16,2,"Folliculitis, Hypothyroidism",0.4970560043817609,0.9207033081675311
ENSG00000214273.4,2,"Celiac Disease, Hearing Loss Disorder",0.48167293233082703,0.9842383953917481
ENSG00000204789.4,2,"Celiac Disease, Ventricular Septal Defect",0.5058371735791091,0.9393405946691316
ENSG00000138744.14,2,"Patent Foramen Ovale, Pulmonary Hypertension",0.38123885918003564,0.9145177781800916
ENSG00000213719.8,2,"Atrioventricular Septal Defect, Ventricular Septal Defect",0.39988492520138086,0.8718376965411084
ENSG00000173567.14,2,"Celiac Disease, Folliculitis",0.31861471861471863,0.9897455774937569
ENSG00000138668.18,2,"Hearing Loss Disorder, Patent Foramen Ovale",0.401503164556962,0.9239841100379788
ENSG00000276216.1,2,"Otitis Media, Susceptibility To, Pulmonary Hypertension",0.4181096681096681,0.9271609424606342
ENSG00000173406.15,2,"Patent Ductus Arteriosus, Patent Foramen Ovale",0.369533527696793,0.7939111333876419
ENSG00000134780.9,2,"Hidradenitis Suppurativa, Sleep Apnea Syndrome",0.5048148148148148,0.938276249507637
ENSG00000167748.10,2,"Obstructive Sleep Apnea Syndrome, Sleep Apnea Syndrome",0.6407235182849936,0.9205017966325312
ENSG00000277632.1,2,"Hidradenitis Suppurativa, Otitis Media, Susceptibility To",0.45865198251123096,0.9536637217596504
ENSG00000213246.6,2,"Atrioventricular Septal Defect, Ventricular Septal Defect",0.4489457831325301,0.8682376799656426
ENSG00000058600.15,2,"Atrioventricular Septal Defect, Ventricular Septal Defect",0.5404695313162132,0.9970637730048617
ENSG00000278100.1,2,"Atrioventricular Septal Defect, Ventricular Septal Defect",0.4876518654799198,0.9669571693649349
ENSG00000174353.17,2,"Patent Ductus Arteriosus, Patent Foramen Ovale",0.4394151303242212,0.8781470339583974
ENSG00000273989.1,2,"Astigmatism, Patent Ductus Arteriosus",0.4675451062778052,0.9129479060605276
ENSG00000273972.1,2,"Astigmatism, Reactive Airway Disease",0.14108171817705606,0.7545029542734597
ENSG00000273247.5,2,"Celiac Disease, Scoliosis",0.26794258373205737,0.9544909767808537
ENSG00000204161.13,2,"Atrioventricular Septal Defect, Ventricular Septal Defect",0.5256512493354598,0.9962971585317696
ENSG00000204219.9,2,"Otitis Media, Susceptibility To, Patent Foramen Ovale",0.5103995621237001,0.9607575641394254
ENSG00000215246.5,2,"Alopecia Areata, Atrioventricular Septal Defect",0.38433014354066986,0.9584285953470256
ENSG00000175311.6,2,"Hashimoto Thyroiditis, Celiac Disease",0.3760543580131209,0.9352950510563651
ENSG00000078487.17,2,"Atrial Septal Defect, Atrioventricular Septal Defect",0.42846153846153845,0.840321221459162
ENSG00000273046.1,2,"Astigmatism, Ventricular Septal Defect",0.5419354838709678,0.9888107181506165
ENSG00000076201.14,2,"Conductive Hearing Loss Disorder, Hearing Loss Disorder",0.533980728019302,0.9545590002316532
ENSG00000133477.16,2,"Conductive Hearing Loss Disorder, Psoriasis",0.3895398454618844,0.9550968288140572
ENSG00000075651.15,2,"Hashimoto Thyroiditis, Atrioventricular Septal Defect",0.32414529914529916,0.9835110031522158
ENSG00000273284.1,2,"Conductive Hearing Loss Disorder, Strabismus",0.31823076923076926,0.9853532114226082
ENSG00000174358.15,2,"Sleep Apnea Syndrome, Ventricular Septal Defect",0.5935774012895934,0.9821775432039034
ENSG00000175073.7,2,"Hashimoto Thyroiditis, Conductive Hearing Loss Disorder",0.43739155581260836,0.9526821652376005
ENSG00000180340.6,2,"Hashimoto Thyroiditis, Celiac Disease",0.16596638655462187,0.7673498285763132
ENSG00000073849.14,2,"Atrioventricular Septal Defect, Ventricular Septal Defect",0.26327764976958523,0.8512314174827333
ENSG00000072858.10,2,"Celiac Disease, Psoriasis",0.2877846790890269,0.981411293010114
ENSG00000174669.11,2,"Eustachian Tube Disorder, Patent Foramen Ovale",0.35663266973946584,0.8514079164237228
ENSG00000133872.13,2,"Celiac Disease, Psoriasis",0.33154751131221716,0.9893934278048665
ENSG00000273783.1,2,"Hidradenitis Suppurativa, Obstructive Sleep Apnea Syndrome",0.4760464254846278,0.9968176972851622
ENSG00000134077.15,2,"Conductive Hearing Loss Disorder, Patent Foramen Ovale",0.3996750745318728,0.8642170954017944
ENSG00000166813.14,2,"Folliculitis, Ventricular Septal Defect",0.5543053960964408,0.9769199254862084
ENSG00000057657.15,2,"Atrioventricular Septal Defect, Ventricular Septal Defect",0.3664119098797866,0.989801379881385
ENSG00000138303.17,2,"Conductive Hearing Loss Disorder, Patent Foramen Ovale",0.43343750000000003,0.9999808977458552
ENSG00000082898.16,2,"Hashimoto Thyroiditis, Psoriasis",0.35305105853051055,0.9543535771379359
ENSG00000278344.1,2,"Atrial Septal Defect, Otitis Media, Susceptibility To",0.5564263828414772,0.9358231757503975
ENSG00000018869.16,2,"Atrioventricular Septal Defect, Celiac Disease",0.439219962794278,0.9773601977374469
ENSG00000014164.6,2,"Alopecia Areata, Celiac Disease",0.418560606060606,0.9829013682853708
ENSG00000172071.11,2,"Hidradenitis Suppurativa, Psoriasis",0.2742587601078167,0.9005170984480577
ENSG00000013441.15,2,"Celiac Disease, Conductive Hearing Loss Disorder",0.40909090909090906,0.9837406395890178
ENSG00000012660.13,2,"Atrioventricular Septal Defect, Hearing Loss Disorder",0.4424868541380887,0.9895419252137804
ENSG00000011478.11,2,"Atrioventricular Septal Defect, Folliculitis",0.43208996594598875,0.8787724979883608
ENSG00000136237.18,2,"Hashimoto Thyroiditis, Scoliosis",0.3501262626262626,0.9450509543243517
ENSG00000281468.1,2,"Alopecia Areata, Celiac Disease",0.3113759296822177,0.8627891944444337
ENSG00000281501.1,2,"Astigmatism, Eustachian Tube Disorder",0.3752744693592388,0.9536637217596504
ENSG00000136261.14,2,"Celiac Disease, Sleep Apnea Syndrome",0.4205578512396694,0.9323966615475289
ENSG00000171812.12,2,"Hashimoto Thyroiditis, Sleep Apnea Syndrome",0.5106432748538012,0.9312977743490809
ENSG00000171766.15,2,"Alopecia Areata, Hidradenitis Suppurativa",0.35943589743589743,0.94760730449723
ENSG00000211633.3,2,"Patent Ductus Arteriosus, Patent Foramen Ovale",0.39156334753971334,0.91802425739394
ENSG00000007202.14,2,"Obstructive Sleep Apnea Syndrome, Pulmonary Hypertension",0.37735547748323217,0.873575411001377
ENSG00000006659.12,2,"Hashimoto Thyroiditis, Alopecia Areata",0.3210232390560259,0.9934525538392769
ENSG00000136573.12,2,"Hidradenitis Suppurativa, Sleep Apnea Syndrome",0.4239717978848414,0.9791371083928015
ENSG00000005302.17,2,"Hashimoto Thyroiditis, Conductive Hearing Loss Disorder",0.4541666666666666,0.9699069856749826
ENSG00000211584.13,2,"Atrioventricular Septal Defect, Celiac Disease",0.4611409781303826,0.972117437247111
ENSG00000137101.12,2,"Celiac Disease, Hidradenitis Suppurativa",0.2727272727272727,0.9095561446548293
ENSG00000136925.14,2,"Psoriasis, Scoliosis",0.24781468531468534,0.9395756485374428
ENSG00000002745.12,2,"Patent Ductus Arteriosus, Patent Foramen Ovale",0.4860016686752573,0.9423823066831707
ENSG00000211883.1,2,"Atrioventricular Septal Defect, Ventricular Septal Defect",0.5724344645397278,0.986116065388903
ENSG00000169762.16,2,"Alopecia Areata, Folliculitis",0.4351190476190476,0.9146303068585394
ENSG00000022840.15,2,"Atrioventricular Septal Defect, Folliculitis",0.5098136645962733,0.9692543690330049
ENSG00000137970.7,2,"Folliculitis, Hearing Loss Disorder",0.5535482763880415,0.9298671163692611
ENSG00000054277.13,2,"Hidradenitis Suppurativa, Psoriasis",0.3051619433198381,0.8825058957007534
ENSG00000172915.18,2,"Sleep Apnea Syndrome, Ventricular Septal Defect",0.6231533549370949,0.9325455010197886
ENSG00000168016.13,2,"Obstructive Sleep Apnea Syndrome, Otitis Media, Susceptibility To",0.6282975958414554,0.9918820291534796
ENSG00000135116.9,2,"Hidradenitis Suppurativa, Psoriasis",0.29520917678812414,0.9703686524473611
ENSG00000213096.10,2,"Hashimoto Thyroiditis, Celiac Disease",0.3758620689655172,0.9699069856749826
ENSG00000168079.16,2,"Hypothyroidism, Obstructive Sleep Apnea Syndrome",0.5985314207650272,0.9349114255569592
ENSG00000049192.14,2,"Alopecia Areata, Atrioventricular Septal Defect",0.39331468531468533,0.950203194573258
ENSG00000135315.11,2,"Hashimoto Thyroiditis, Scoliosis",0.26069410815173527,0.9730874912005882
ENSG00000168476.11,2,"Hashimoto Thyroiditis, Celiac Disease",0.26663182488932613,0.9377624272298771
ENSG00000135549.14,2,"Hashimoto Thyroiditis, Folliculitis",0.4594771241830065,0.9945444554252927
ENSG00000169499.14,2,"Psoriasis, Scoliosis",0.25275504637206764,0.9951851548090335
ENSG00000135828.11,2,"Hypothyroidism, Sleep Apnea Syndrome",0.6584404076207354,0.9765810115675936
ENSG00000168958.19,2,"Hashimoto Thyroiditis, Hearing Loss Disorder",0.4788927005908138,0.9473520774352727
ENSG00000030419.16,2,"Celiac Disease, Hidradenitis Suppurativa",0.2825448361162647,0.941981267426186
ENSG00000172340.14,2,"Astigmatism, Obstructive Sleep Apnea Syndrome",0.49251333461859775,0.9477561674869366
ENSG00000135925.8,2,"Hearing Loss Disorder, Patent Foramen Ovale",0.4857032524558298,0.9360600369419868
ENSG00000172292.14,2,"Atrioventricular Septal Defect, Hidradenitis Suppurativa",0.20251115114084745,0.91686696599043
ENSG00000205707.10,2,"Hashimoto Thyroiditis, Celiac Disease",0.3355263157894737,0.8652737493365211
ENSG00000136040.8,2,"Hypothyroidism, Sleep Apnea Syndrome",0.6760097919216647,0.959439530785466
ENSG00000169410.9,2,"Atrioventricular Septal Defect, Celiac Disease",0.3967487526154837,0.9487446426237958
ENSG00000081320.10,2,"Hashimoto Thyroiditis, Celiac Disease",0.2630154639175258,0.918847068880063
ENSG00000133789.14,2,"Psoriasis, Seborrheic Dermatitis",0.20259740259740258,0.9548791533851283
ENSG00000236140.1,2,"Celiac Disease, Psoriasis",0.33554376657824936,0.9659987826353629
ENSG00000198833.6,2,"Hearing Loss Disorder, Ventricular Septal Defect",0.5295797868261637,0.998685974009202
ENSG00000199691.1,2,"Atrioventricular Septal Defect, Psoriasis",0.3528568618082685,0.9213092275357914
ENSG00000131653.12,2,"Hashimoto Thyroiditis, Celiac Disease",0.29834044570886675,0.8796310015322153
ENSG00000095397.13,2,"Obstructive Sleep Apnea Syndrome, Patent Ductus Arteriosus",0.6288247099606126,0.9922655824362131
ENSG00000163466.15,2,"Celiac Disease, Seborrheic Dermatitis",0.3433497536945813,0.9224938561249939
ENSG00000265929.1,2,"Celiac Disease, Hidradenitis Suppurativa",0.12638700181159418,0.9367502632500695
ENSG00000178035.11,2,"Atrioventricular Septal Defect, Obstructive Sleep Apnea Syndrome",0.5646544569246943,0.9652786086946091
ENSG00000100628.11,2,"Patent Foramen Ovale, Pneumonia",0.48082191780821915,0.9781710715433543
ENSG00000100744.14,2,"Hashimoto Thyroiditis, Conductive Hearing Loss Disorder",0.47351190476190474,0.9998895158797108
ENSG00000179477.9,2,"Atrial Septal Defect, Atrioventricular Septal Defect",0.5282738524566516,0.9576450289656183
ENSG00000200403.1,2,"Astigmatism, Reactive Airway Disease",0.4023172905525847,0.9713487688767024
ENSG00000092445.11,2,"Alopecia Areata, Psoriasis",0.22351497299950907,0.9954729900608462
ENSG00000164327.12,2,"Conductive Hearing Loss Disorder, Psoriasis",0.41509777407946735,0.9226103952918566
ENSG00000140545.14,2,"Eustachian Tube Disorder, Otitis Media, Susceptibility To",0.3942148760330578,0.9082767015181145
ENSG00000140470.13,2,"Patent Ductus Arteriosus, Patent Foramen Ovale",0.3585349462365591,0.9874041258693148
ENSG00000132128.16,2,"Hashimoto Thyroiditis, Celiac Disease",0.2513176144244106,0.9872386575291378
ENSG00000267060.5,2,"Alopecia Areata, Scoliosis",0.24865591397849462,0.9626460692541702
ENSG00000265817.2,2,"Atrioventricular Septal Defect, Ventricular Septal Defect",0.4029919315473627,0.8287794645331347
ENSG00000097033.14,2,"Atrioventricular Septal Defect, Hidradenitis Suppurativa",0.41398228011500326,0.950851612415127
ENSG00000198843.12,2,"Hashimoto Thyroiditis, Conductive Hearing Loss Disorder",0.4306354515050167,0.95785916132449
ENSG00000090659.17,2,"Obstructive Sleep Apnea Syndrome, Patent Foramen Ovale",0.4969225785552316,0.9111540103771428
ENSG00000131475.6,2,"Psoriasis, Ventricular Septal Defect",0.41663469767167355,0.9876447645369941
ENSG00000100372.14,2,"Celiac Disease, Scoliosis",0.3606382978723405,0.9951851548090335
ENSG00000267296.2,2,"Otitis Media, Susceptibility To, Patent Ductus Arteriosus",0.3718220338983051,0.9989410753505911
ENSG00000100280.16,2,"Hashimoto Thyroiditis, Hearing Loss Disorder",0.4361263736263736,0.9713464500307424
ENSG00000163607.15,2,"Hashimoto Thyroiditis, Ventricular Septal Defect",0.45856979155298483,0.9578437956670006
ENSG00000131165.14,2,"Atrioventricular Septal Defect, Ventricular Septal Defect",0.5753161592505855,0.984458046882898
ENSG00000163681.14,2,"Conductive Hearing Loss Disorder, Psoriasis",0.44499999999999995,0.9870535471366878
ENSG00000163703.17,2,"Atrioventricular Septal Defect, Ventricular Septal Defect",0.4406477896471832,0.8746327989470457
ENSG00000267744.1,2,"Scoliosis, Seborrheic Dermatitis",0.19778699861687413,0.6235148749502696
ENSG00000198915.11,2,"Celiac Disease, Sleep Apnea Syndrome",0.38517462580185313,0.9976739481654604
ENSG00000266947.1,2,"Hidradenitis Suppurativa, Scoliosis",0.3808543993729179,0.9418920945596402
ENSG00000163811.11,2,"Atrioventricular Septal Defect, Ventricular Septal Defect",0.5707378059919619,0.972117437247111
ENSG00000163812.13,2,"Atrioventricular Septal Defect, Ventricular Septal Defect",0.5552285318559558,0.9794532610082903
ENSG00000100412.15,2,"Celiac Disease, Conductive Hearing Loss Disorder",0.47913043478260875,0.95785916132449
ENSG00000198848.12,2,"Patent Ductus Arteriosus, Patent Foramen Ovale",0.49373628169803385,0.957422783584455
ENSG00000224721.1,2,"Astigmatism, Patent Ductus Arteriosus",0.4659498207885304,0.9421989228499433
ENSG00000163950.12,2,"Celiac Disease, Folliculitis",0.40691383631492517,0.9684570167056299
